serial_name,gunpla_id,model_id,part_types,parts_count,primary_ch_archive,has_ch_archive,ch_archives,source_tables
RX-0,11600,11124,short_weapon,4,,no,,table_short_weapon.etws
RX-0,11600,12111,shield,4,ch/12111.arc,yes,ch/12111.arc; ch/12111_mot.arc; ch/12111_vfx.arc,table_shield.ets
RX-0,11600,12169,shield,2,,no,,table_shield.ets
RX-0,11602,11602,head; body; legs; backpack,16,ch/11602.arc,yes,ch/11602.arc; ch/11602_mot.arc; ch/11602_vfx.arc,table_head.eth; table_body.etb; table_leg.etl; table_backpack.etbp
RX-0,11602,11603,arms,4,ch/11603.arc,yes,ch/11603.arc; ch/11603_mot.arc; ch/11603_vfx.arc,table_arms.eta
RX-0,11602,11002,shield,4,,no,,table_shield.ets
RX-0[N],11604,11604,head; body; arms; legs; backpack,20,ch/11604.arc,yes,ch/11604.arc; ch/11604_mot.arc; ch/11604_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0[N],11604,10143,long_weapon,4,,no,,table_long_weapon.etwl
RX-0[N],11604,12171,shield,4,,no,,table_shield.ets
YAMS-132,11612,11612,head; body; arms; legs; backpack,15,ch/11612.arc,yes,ch/11612.arc; ch/11612_mot.arc; ch/11612_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
YAMS-132,11612,12166,shield,3,ch/12166.arc,yes,ch/12166.arc; ch/12166_mot.arc,table_shield.ets
PF-78-1,11701,11701,body; arms; legs; backpack,4,ch/11701.arc,yes,ch/11701.arc; ch/11701_mot.arc; ch/11701_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PF-78-1,11701,10000,head,1,ch/10000.arc,yes,ch/10000.arc; ch/10000_vfx.arc,table_head.eth
PF-78-1,11701,11100,short_weapon,1,ch/11100.arc,yes,ch/11100.arc; ch/11100_mot.arc; ch/11100_vfx.arc,table_short_weapon.etws
PF-78-1,11701,12167,shield,1,,no,,table_shield.ets
MSA-0011,11800,11800,head; body; arms; legs; backpack,5,ch/11800.arc,yes,ch/11800.arc; ch/11800_mot.arc; ch/11800_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSA-0011,11800,10320,long_weapon,1,,no,,table_long_weapon.etwl
MSA-0011,11800,11125,short_weapon,1,,no,,table_short_weapon.etws
MSA-0011[Ext],11801,11801,body; arms; legs; backpack,16,ch/11801.arc,yes,ch/11801.arc; ch/11801_mot.arc; ch/11801_vfx.arc,table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSA-0011[Ext],11801,11800,head,4,ch/11800.arc,yes,ch/11800.arc; ch/11800_mot.arc; ch/11800_vfx.arc,table_head.eth
MSA-0011[Ext],11801,10320,long_weapon,4,,no,,table_long_weapon.etwl
MSA-0011[Bst],11802,11800,head; body,4,ch/11800.arc,yes,ch/11800.arc; ch/11800_mot.arc; ch/11800_vfx.arc,table_head.eth; table_body.etb
MSA-0011[Bst],11802,11802,arms; legs,4,ch/11802.arc,yes,ch/11802.arc; ch/11802_mot.arc; ch/11802_vfx.arc,table_arms.eta; table_leg.etl
MSA-0011[Bst],11802,11801,backpack,2,ch/11801.arc,yes,ch/11801.arc; ch/11801_mot.arc; ch/11801_vfx.arc,table_backpack.etbp
MSA-0011[Bst],11802,10320,long_weapon,2,,no,,table_long_weapon.etwl
MSA-0011[Bst],11802,11125,short_weapon,2,,no,,table_short_weapon.etws
KUMA-03,12001,12001,head; body; arms; legs; backpack,10,ch/12001.arc,yes,ch/12001.arc; ch/12001_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
FA-78,12103,12103,head; body; arms; legs; backpack,10,ch/12103.arc,yes,ch/12103.arc; ch/12103_mot.arc; ch/12103_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
FA-78,12103,11002,shield,2,,no,,table_shield.ets
MS-06R,12104,12104,head; body; arms; legs; backpack,20,ch/12104.arc,yes,ch/12104.arc; ch/12104_mot.arc; ch/12104_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-06R,12104,10618,long_weapon,4,,no,,table_long_weapon.etwl
ORX-005,12115,12115,head; body; arms; legs; backpack,10,ch/12115.arc,yes,ch/12115.arc; ch/12115_mot.arc; ch/12115_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ORX-005,12115,10326,long_weapon,2,,no,,table_long_weapon.etwl
ORX-005,12115,11002,shield,2,,no,,table_shield.ets
NZ-666,12140,12140,head; body; arms; legs,16,ch/12140.arc,yes,ch/12140.arc; ch/12140_mot.arc; ch/12140_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
NZ-666,12140,11002,shield,4,,no,,table_shield.ets
YG-111,12150,12150,head; body; arms; legs; backpack,20,ch/12150.arc,yes,ch/12150.arc; ch/12150_mot.arc; ch/12150_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
YG-111,12150,10172,long_weapon,4,,no,,table_long_weapon.etwl
YG-111,12150,11239,short_weapon,4,,no,,table_short_weapon.etws
YG-111,12150,12181,shield,4,,no,,table_shield.ets
Shin Musha <FEED>Gundam,12155,12155,head; body; arms; legs; backpack,10,ch/12155.arc,yes,ch/12155.arc; ch/12155_mot.arc; ch/12155_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
Shin Musha <FEED>Gundam,12155,10327,long_weapon,2,,no,,table_long_weapon.etwl
Shin Musha <FEED>Gundam,12155,11127,short_weapon,2,,no,,table_short_weapon.etws
Shin Musha <FEED>Gundam,12155,11128,short_weapon,1,,no,,table_short_weapon.etws
Shin Musha <FEED>Gundam,12155,11513,short_weapon,2,,no,,table_short_weapon.etws
Shin Musha <FEED>Gundam,12155,11713,short_weapon,2,,no,,table_short_weapon.etws
GNW-20000,12204,12204,head; body; arms; legs; backpack,10,ch/12204.arc,yes,ch/12204.arc; ch/12204_mot.arc; ch/12204_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GNW-20000,12204,10175,long_weapon,2,,no,,table_long_weapon.etwl
GNW-20000,12204,11413,short_weapon,2,ch/11413.arc,yes,ch/11413.arc; ch/11413_mot.arc; ch/11413_vfx.arc,table_short_weapon.etws
GNW-20000,12204,12247,shield,2,ch/12247.arc,yes,ch/12247.arc; ch/12247_mot.arc; ch/12247_vfx.arc,table_shield.ets
RX-0,12206,12206,head; body; arms; legs; backpack,30,ch/12206.arc,yes,ch/12206.arc; ch/12206_mot.arc; ch/12206_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-0,12206,10507,long_weapon,6,,no,,table_long_weapon.etwl
RX-0,12206,10508,long_weapon,6,,no,,table_long_weapon.etwl
RX-0,12206,11510,short_weapon,6,,no,,table_short_weapon.etws
RX-0,12206,11002,shield,6,,no,,table_shield.ets
ASW-G-08,12200,12200,head; body; arms; legs; backpack,20,ch/12200.arc,yes,ch/12200.arc; ch/12200_mot.arc; ch/12200_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-08,12200,11412,short_weapon,4,ch/11412.arc,yes,ch/11412.arc; ch/11412_mot.arc; ch/11412_vfx.arc,table_short_weapon.etws
AGE-3,12213,12213,head; body; arms; legs; backpack,10,ch/12213.arc,yes,ch/12213.arc; ch/12213_mot.arc; ch/12213_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
AGE-3,12213,10331,long_weapon,2,,no,,table_long_weapon.etwl
BN-876,12228,12228,head; body; arms; legs; backpack,10,ch/12228.arc,yes,ch/12228.arc; ch/12228_mot.arc; ch/12228_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
BN-876,12228,11002,shield,2,,no,,table_shield.ets
RX-124,12235,12235,head; body; arms; legs; backpack,10,ch/12235.arc,yes,ch/12235.arc; ch/12235_mot.arc; ch/12235_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-124,12235,12265,shield,2,ch/12265.arc,yes,ch/12265.arc; ch/12265_mot.arc; ch/12265_vfx.arc,table_shield.ets
RB-79,12236,12236,head; body; arms; legs; backpack,10,ch/12236.arc,yes,ch/12236.arc; ch/12236_mot.arc; ch/12236_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-01,12237,12237,head; body; arms; legs; backpack,20,ch/12237.arc,yes,ch/12237.arc; ch/12237_mot.arc; ch/12237_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-01,12237,11243,short_weapon,4,,no,,table_short_weapon.etws
RX-78AL,12239,12239,head; body; arms; legs,8,ch/12239.arc,yes,ch/12239.arc; ch/12239_mot.arc; ch/12239_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
RX-78AL,12239,10182,long_weapon,2,,no,,table_long_weapon.etwl
RX-78AL,12239,10189,long_weapon,2,,no,,table_long_weapon.etwl
RX-78AL,12239,11133,short_weapon,2,,no,,table_short_weapon.etws
RX-78AL,12239,12258,shield,2,ch/12258.arc,yes,ch/12258.arc; ch/12258_vfx.arc,table_shield.ets
ASW-G-08,12240,12240,head; body; arms; legs; backpack,20,ch/12240.arc,yes,ch/12240.arc; ch/12240_mot.arc; ch/12240_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-08,12240,11134,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-66,12241,12241,head; body; arms; legs; backpack,20,ch/12241.arc,yes,ch/12241.arc; ch/12241_mot.arc; ch/12241_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-66,12241,11135,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-66,12241,11516,short_weapon,4,,no,,table_short_weapon.etws
GN-001/hs-A01D,12242,12242,head; body; arms; legs; backpack,20,ch/12242.arc,yes,ch/12242.arc; ch/12242_mot.arc; ch/12242_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-001/hs-A01D,12242,11251,short_weapon,4,,no,,table_short_weapon.etws
YG-111,12243,12150,head; body,8,ch/12150.arc,yes,ch/12150.arc; ch/12150_mot.arc; ch/12150_vfx.arc,table_head.eth; table_body.etb
YG-111,12243,12243,arms; legs; backpack,12,ch/12243.arc,yes,ch/12243.arc; ch/12243_mot.arc; ch/12243_vfx.arc,table_arms.eta; table_leg.etl; table_backpack.etbp
YG-111,12243,12259,shield,4,ch/12259.arc,yes,ch/12259.arc; ch/12259_mot.arc; ch/12259_vfx.arc,table_shield.ets
MSN-04II,12244,12244,head; body; arms; legs; backpack,20,ch/12244.arc,yes,ch/12244.arc; ch/12244_mot.arc; ch/12244_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSN-04II,12244,10844,long_weapon,4,,no,,table_long_weapon.etwl
MSN-04II,12244,11749,short_weapon,4,,no,,table_short_weapon.etws
MSN-04II,12244,12260,shield,4,ch/12260.arc,yes,ch/12260.arc; ch/12260_vfx.arc,table_shield.ets
MSN-01,12245,12245,head; body; arms; legs; backpack,10,ch/12245.arc,yes,ch/12245.arc; ch/12245_mot.arc; ch/12245_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
SB-011,12246,12246,head; body; arms; legs; backpack,10,ch/12246.arc,yes,ch/12246.arc; ch/12246_mot.arc; ch/12246_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
SB-011,12246,10183,long_weapon,2,,no,,table_long_weapon.etwl
SB-011,12246,10334,long_weapon,2,,no,,table_long_weapon.etwl
SB-011,12246,12261,shield,2,,no,,table_shield.ets
xvm-fzc,12247,12247,head; body; arms; legs; backpack,20,ch/12247.arc,yes,ch/12247.arc; ch/12247_mot.arc; ch/12247_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
xvm-fzc,12247,10184,long_weapon,4,,no,,table_long_weapon.etwl
xvm-fzc,12247,12262,shield,4,ch/12262.arc,yes,ch/12262.arc; ch/12262_mot.arc; ch/12262_vfx.arc,table_shield.ets
RMS-154,12248,12248,head; body; arms; legs; backpack,5,ch/12248.arc,yes,ch/12248.arc; ch/12248_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RMS-154,12248,10185,long_weapon,1,,no,,table_long_weapon.etwl
RMS-154,12248,11136,short_weapon,1,,no,,table_short_weapon.etws
GN-010,12250,12250,head; body; arms; legs; backpack,20,ch/12250.arc,yes,ch/12250.arc; ch/12250_mot.arc; ch/12250_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-010,12250,10335,long_weapon,4,,no,,table_long_weapon.etwl
GN-011,12251,12251,head; body; arms; legs; backpack,20,ch/12251.arc,yes,ch/12251.arc; ch/12251_mot.arc; ch/12251_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-011,12251,10186,long_weapon,4,,no,,table_long_weapon.etwl
GN-011,12251,11137,short_weapon,4,,no,,table_short_weapon.etws
<REPT 6>,12252,12252,head; body; arms; legs; backpack,20,ch/12252.arc,yes,ch/12252.arc; ch/12252_mot.arc; ch/12252_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 6>,12252,11138,short_weapon,4,,no,,table_short_weapon.etws
<REPT 6>,12252,11139,short_weapon,4,,no,,table_short_weapon.etws
CAMS-05,12253,12253,head; body; arms; legs; backpack,10,ch/12253.arc,yes,ch/12253.arc; ch/12253_mot.arc; ch/12253_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MS-06V-6,12254,12254,head; body; arms; legs; backpack,5,ch/12254.arc,yes,ch/12254.arc; ch/12254_mot.arc; ch/12254_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-004,12255,12255,head; body; arms; legs; backpack,15,ch/12255.arc,yes,ch/12255.arc; ch/12255_mot.arc; ch/12255_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-004,12255,10187,long_weapon,2,,no,,table_long_weapon.etwl
GN-004,12255,10620,long_weapon,1,,no,,table_long_weapon.etwl
GN-004,12255,11140,short_weapon,2,,no,,table_short_weapon.etws
GN-004,12255,12263,shield,2,ch/12263.arc,yes,ch/12263.arc; ch/12263_mot.arc; ch/12263_vfx.arc,table_shield.ets
GN-0000DVR,12256,12256,head; body; arms; legs; backpack,5,ch/12256.arc,yes,ch/12256.arc; ch/12256_mot.arc; ch/12256_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GN-0000DVR,12256,10925,long_weapon,1,,no,,table_long_weapon.etwl
GN-0000DVR,12256,11246,short_weapon,1,,no,,table_short_weapon.etws
GN-0000DVR,12256,11850,short_weapon,1,,no,,table_short_weapon.etws
Enzian,12274,11115,head; body; legs,3,ch/11115.arc,yes,ch/11115.arc; ch/11115_mot.arc; ch/11115_vfx.arc,table_head.eth; table_body.etb; table_leg.etl
Enzian,12274,10800,arms; backpack,2,ch/10800.arc,yes,ch/10800.arc; ch/10800_mot.arc; ch/10800_vfx.arc,table_arms.eta; table_backpack.etbp
Enzian,12274,10194,long_weapon,1,,no,,table_long_weapon.etwl
Enzian,12274,11145,short_weapon,1,,no,,table_short_weapon.etws
Enzian,12274,12158,shield,1,,no,,table_shield.ets
Astray RF Flame,12275,11200,head; body; legs,3,ch/11200.arc,yes,ch/11200.arc; ch/11200_vfx.arc,table_head.eth; table_body.etb; table_leg.etl
Astray RF Flame,12275,10705,arms; backpack,2,ch/10705.arc,yes,ch/10705.arc; ch/10705_mot.arc; ch/10705_vfx.arc,table_arms.eta; table_backpack.etbp
Astray RF Flame,12275,10195,long_weapon,1,,no,,table_long_weapon.etwl
B/D Rider,12276,11107,body; backpack,2,ch/11107.arc,yes,ch/11107.arc; ch/11107_vfx.arc,table_body.etb; table_backpack.etbp
B/D Rider,12276,10041,head; arms,2,ch/10041.arc,yes,ch/10041.arc; ch/10041_mot.arc; ch/10041_vfx.arc,table_head.eth; table_arms.eta
B/D Rider,12276,11108,legs,1,ch/11108.arc,yes,ch/11108.arc; ch/11108_mot.arc; ch/11108_vfx.arc,table_leg.etl
B/D Rider,12276,10196,long_weapon,1,,no,,table_long_weapon.etwl
B/D Rider,12276,11146,short_weapon,1,,no,,table_short_weapon.etws
Dianthus,12279,11103,body; legs,2,ch/11103.arc,yes,ch/11103.arc; ch/11103_mot.arc; ch/11103_vfx.arc,table_body.etb; table_leg.etl
Dianthus,12279,10900,head; arms,2,ch/10900.arc,yes,ch/10900.arc; ch/10900_mot.arc; ch/10900_vfx.arc,table_head.eth; table_arms.eta
Dianthus,12279,10901,backpack,1,ch/10901.arc,yes,ch/10901.arc; ch/10901_mot.arc; ch/10901_vfx.arc,table_backpack.etbp
Dianthus,12279,10197,long_weapon,1,,no,,table_long_weapon.etwl
Dianthus,12279,11147,short_weapon,1,,no,,table_short_weapon.etws
Dianthus,12279,12275,shield,1,,no,,table_shield.ets
Kaiser Buster,12280,12217,head; body; arms,3,ch/12217.arc,yes,ch/12217.arc; ch/12217_mot.arc; ch/12217_vfx.arc,table_head.eth; table_body.etb; table_arms.eta
Kaiser Buster,12280,11609,legs; backpack,2,ch/11609.arc,yes,ch/11609.arc; ch/11609_mot.arc; ch/11609_vfx.arc,table_leg.etl; table_backpack.etbp
Kaiser Buster,12280,10198,long_weapon,2,,no,,table_long_weapon.etwl
Kaiser Buster,12280,11148,short_weapon,1,,no,,table_short_weapon.etws
Kaiser Buster,12280,12116,shield,1,,no,,table_shield.ets
GAT-X105B/FP,12000,12000,head; body; arms; legs; backpack,20,ch/12000.arc,yes,ch/12000.arc; ch/12000_mot.arc; ch/12000_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
GAT-X105B/FP,12000,10157,long_weapon,4,,no,,table_long_weapon.etwl
GAT-X105B/FP,12000,10158,long_weapon,4,,no,,table_long_weapon.etwl
GAT-X105B/FP,12000,12127,shield,4,,no,,table_shield.ets
RX-178B,12289,12289,head; body; arms; legs; backpack,10,ch/12289.arc,yes,ch/12289.arc; ch/12289_mot.arc; ch/12289_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-178B,12289,10622,long_weapon,2,,no,,table_long_weapon.etwl
RX-178B,12289,10700,long_weapon,2,ch/10700.arc,yes,ch/10700.arc; ch/10700_mot.arc; ch/10700_vfx.arc,table_long_weapon.etwl
RX-178B,12289,10701,long_weapon,2,ch/10701.arc,yes,ch/10701.arc; ch/10701_mot.arc; ch/10701_vfx.arc,table_long_weapon.etwl
RX-178B,12289,11149,short_weapon,2,,no,,table_short_weapon.etws
RX-178B,12289,12278,shield,2,ch/12278.arc,yes,ch/12278.arc; ch/12278_mot.arc; ch/12278_vfx.arc,table_shield.ets
BG-011B,12004,12004,head; body; arms; legs; backpack,10,ch/12004.arc,yes,ch/12004.arc; ch/12004_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
LGZ-91,12002,12002,head; body; arms; legs; backpack,10,ch/12002.arc,yes,ch/12002.arc; ch/12002_mot.arc; ch/12002_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
LGZ-91,12002,10165,long_weapon,2,,no,,table_long_weapon.etwl
LGZ-91,12002,10324,long_weapon,2,,no,,table_long_weapon.etwl
LGZ-91,12002,12175,shield,2,,no,,table_shield.ets
<REPT 8>,12285,12285,head; body; arms; legs; backpack,10,ch/12285.arc,yes,ch/12285.arc; ch/12285_mot.arc; ch/12285_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
<REPT 8>,12285,10199,long_weapon,2,,no,,table_long_weapon.etwl
<REPT 8>,12285,12277,shield,2,ch/12277.arc,yes,ch/12277.arc; ch/12277_mot.arc; ch/12277_vfx.arc,table_shield.ets
MSZ-010S,12291,12291,head; body; arms; legs; backpack,20,ch/12291.arc,yes,ch/12291.arc; ch/12291_mot.arc; ch/12291_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSZ-010S,12291,11418,short_weapon,4,,no,,table_short_weapon.etws
MSZ-010S,12291,11002,shield,4,,no,,table_shield.ets
MSN-001A1,12293,12293,head; body; arms; legs; backpack,10,ch/12293.arc,yes,ch/12293.arc; ch/12293_mot.arc; ch/12293_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
MSN-001A1,12293,10702,long_weapon,2,ch/10702.arc,yes,ch/10702.arc; ch/10702_vfx.arc,table_long_weapon.etwl
MSN-001A1,12293,11150,short_weapon,2,,no,,table_short_weapon.etws
MSN-001A1,12293,12280,shield,3,,no,,table_shield.ets
GSX-401FW,11301,11301,head; body; legs; backpack,11,ch/11301.arc,yes,ch/11301.arc; ch/11301_mot.arc; ch/11301_vfx.arc,table_head.eth; table_body.etb; table_leg.etl; table_backpack.etbp
GSX-401FW,11301,11106,head,1,ch/11106.arc,yes,ch/11106.arc; ch/11106_mot.arc; ch/11106_vfx.arc,table_head.eth
GSX-401FW,11301,19406,arms,3,ch/19406.arc,yes,ch/19406.arc; ch/19406_mot.arc; ch/19406_vfx.arc,table_arms.eta
GSX-401FW,11301,12209,shield,2,,no,,table_shield.ets
RX-121-2A,12112,12112,head; body; arms; legs; backpack,15,ch/12112.arc,yes,ch/12112.arc; ch/12112_mot.arc; ch/12112_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
RX-121-2A,12112,10419,long_weapon,2,,no,,table_long_weapon.etwl
RX-121-2A,12112,12179,shield,2,,no,,table_shield.ets
RX-121-2A,12112,12180,shield,3,,no,,table_shield.ets
ASW-G-11,12208,12208,head; body; arms; legs; backpack,20,ch/12208.arc,yes,ch/12208.arc; ch/12208_mot.arc; ch/12208_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
ASW-G-11,12208,10330,long_weapon,4,,no,,table_long_weapon.etwl
ASW-G-11,12208,11311,short_weapon,4,,no,,table_short_weapon.etws
ASW-G-11,12208,12248,shield,4,ch/12248.arc,yes,ch/12248.arc; ch/12248_vfx.arc,table_shield.ets
Sanakapool,12301,12301,head; body; arms; legs,4,ch/12301.arc,yes,ch/12301.arc; ch/12301_mot.arc; ch/12301_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl
PFF-X7/E3,12302,12302,head; body; arms; legs; backpack,20,ch/12302.arc,yes,ch/12302.arc; ch/12302_mot.arc; ch/12302_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PFF-X7/E3,12302,10703,long_weapon,4,ch/10703.arc,yes,ch/10703.arc; ch/10703_mot.arc; ch/10703_vfx.arc,table_long_weapon.etwl
PFF-X7/E3,12302,11151,short_weapon,4,,no,,table_short_weapon.etws
PFF-X7/E3,12302,12282,shield,4,ch/12282.arc,yes,ch/12282.arc; ch/12282_mot.arc; ch/12282_vfx.arc,table_shield.ets
PFF-X7/M4,12303,12303,head; body; arms; legs; backpack,20,ch/12303.arc,yes,ch/12303.arc; ch/12303_mot.arc; ch/12303_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
PFF-X7/M4,12303,11250,short_weapon,4,,no,,table_short_weapon.etws
PFF-X7/M4,12303,11419,short_weapon,4,,no,,table_short_weapon.etws
KNIGHT GUNDAM,33000,33000,head; body; arms; legs; backpack,25,ch/33000.arc,yes,ch/33000.arc; ch/33000_mot.arc; ch/33000_vfx.arc,table_head.eth; table_body.etb; table_arms.eta; table_leg.etl; table_backpack.etbp
KNIGHT GUNDAM,33000,31100,short_weapon,5,,no,,table_short_weapon.etws
KNIGHT GUNDAM,33000,31500,short_weapon,4,,no,,table_short_weapon.etws
KNIGHT GUNDAM,33000,32000,shield,5,,no,,table_shield.ets
